what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995688382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995688402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995690222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995691372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995692712
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995697262
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424995700304
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995706207
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424995717387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995759637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995828668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995840598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995841738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995841758
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995843468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995844388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995845498
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424995848428
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995849938
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424995851298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995869603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995870693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995870723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995872463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995873373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995878293
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995882373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424995885455
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995891518
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424995941168
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995956448
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995957988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995958008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995959740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995960970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424995962750
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995966820
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424995969852
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424995975835
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424995999385
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996023745
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996068705
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996070215
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996074155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996081885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996083145
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996087385
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996090367
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996096390
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996174302
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996177402
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996181098
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996182098
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996184719
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996186961
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996204921
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996210461
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996214081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996223871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996225071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996225081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996227001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996228251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996231251
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996235471
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996238573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996242554
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996244376
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996244396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1424996274456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424996277766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996307637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996308777
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996312667
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996315087
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996316479
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996319149
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996321252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996401832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996402872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996402902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996404582
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996405812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996407362
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996411062
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996411672
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996414904
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996415704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996417724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996417804
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996419105
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996425697
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996428847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996464047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996465457
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996465487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996467277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996468507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996472987
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996476997
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996480079
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996485812
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996499004
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996504918
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996511698
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996547418
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996557958
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424996675138
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424996676208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424996677618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996684238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996685898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996685908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996687868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996689088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424996690758
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996695138
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424996698040
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424996704263
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996736563
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996799373
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424996811323
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424996937853
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424997861334
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424997952044
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424997967765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424997987425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424997988615
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424997992435
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424997993285
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424997996307
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424997998157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998094640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998095980
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998100300
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424998103522
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998109565
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998147265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998163985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998165605
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998169945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424998173087
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998179120
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998221790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998227300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998229210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998229230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998231010
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998232170
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998235850
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998240060
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424998243062
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998249085
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998267005
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1424998268495
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424998270555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998289075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424998290045
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998294455
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424998297737
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424998303650
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998326240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424998362320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424998380760
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424998382170
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424998457560
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998460660
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424998522140
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998570360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424998627800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424998629210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424998658730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424998659760
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424998706622
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424998709802
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1424998713872
