what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424397010575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397050137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397240123
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424397245079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397286585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397773307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424397777782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1424397779235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397781307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397785939
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424397786955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424397790520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398174686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424398178590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398189177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398203315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424398209943
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1424398211793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398296625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398439763
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424398442145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398467344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398468584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398468604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398470414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398471507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398473055
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424398476413
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424398479600
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424398480757
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424398483533
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1424398483634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398483929
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424398485732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398487019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398740456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424398938859
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424398938948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424398949176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424399009271
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1424399184376
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1424400343272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400347679
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400408115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400409096
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400413521
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400415325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1424400469998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400470870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400483396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400484875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1424400488614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400489590
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1424400557128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424400608621
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1424400611126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400611404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400615131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400622497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400624647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424400628458
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1424400630581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400630858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400632663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400634989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400637002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400637017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400639030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400642086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424400647497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400754604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400755751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400780727
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400781735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400782416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400783072
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400783840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400784749
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400802802
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400805593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400806587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400807282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400808421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400809274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424400819828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400830212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400831956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424400959105
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424400960454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401199416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401200331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401200344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401204727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401206096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401210362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401212271
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401215152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424401226679
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424401227764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424401232952
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424401234181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401236459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401237536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401237550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401241982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401243261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401245855
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424401246030
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1424401249437
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424401255675
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1424401265263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1424401272274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1424401274757
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1424401278058
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1424401302552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401304021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401304920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401304934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401308293
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1424401309615
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1424401312578
